user_id,session_count,total_impressions,total_clicks,history_length,overall_ctr,total_articles_consumed,autos_share,entertainment_share,finance_share,foodanddrink_share,health_share,kids_share,lifestyle_share,middleeast_share,movies_share,music_share,news_share,northamerica_share,sports_share,travel_share,tv_share,video_share,weather_share,content_entropy,dominant_category_share,dominant_category,categories_engaged
U64698,4,174,4,13,0.022988505747126436,17,0.0,0.23529411764705882,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,1.6259287080415386,0.29411764705882354,tv,6
U6470,3,225,4,30,0.017777777777777778,34,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.5882352941176471,0.0,0.29411764705882354,0.029411764705882353,0.0,0.029411764705882353,0.0,1.0869341598802709,0.5882352941176471,news,6
U64701,3,45,3,19,0.06666666666666667,22,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.3181818181818182,0.0,0.0,1.3653926867489712,0.3181818181818182,tv,4
U64706,10,308,13,0,0.04220779220779221,13,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.0,1.9915093613566137,0.23076923076923078,news,8
U64709,1,12,1,22,0.08333333333333333,23,0.0,0.0,0.2608695652173913,0.13043478260869565,0.0,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.2608695652173913,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.043478260869565216,1.8537950105437058,0.2608695652173913,finance,8
U6471,7,439,11,73,0.025056947608200455,84,0.011904761904761904,0.03571428571428571,0.07142857142857142,0.13095238095238096,0.09523809523809523,0.0,0.21428571428571427,0.0,0.07142857142857142,0.03571428571428571,0.21428571428571427,0.0,0.023809523809523808,0.05952380952380952,0.03571428571428571,0.0,0.0,2.1940564206228053,0.21428571428571427,lifestyle,12
U64715,3,76,6,25,0.07894736842105263,31,0.03225806451612903,0.0,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.0,0.1935483870967742,0.0,0.0967741935483871,0.0,0.25806451612903225,0.0,0.12903225806451613,0.0,0.03225806451612903,0.03225806451612903,0.0,2.0527363273464507,0.25806451612903225,news,10
U64716,2,76,4,45,0.05263157894736842,49,0.0,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.0,0.0,0.08163265306122448,0.0,0.10204081632653061,0.08163265306122448,0.3469387755102041,0.0,0.10204081632653061,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.02040816326530612,2.1170659329069634,0.3469387755102041,news,12
U64720,6,97,6,40,0.061855670103092786,46,0.0,0.06521739130434782,0.043478260869565216,0.0,0.021739130434782608,0.0,0.21739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.32608695652173914,0.0,0.021739130434782608,0.0,0.17391304347826086,0.06521739130434782,0.0,1.8798066413986443,0.32608695652173914,news,10
U64723,1,2,1,12,0.5,13,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.7782333057997075,0.3076923076923077,news,7
U64724,1,2,1,11,0.5,12,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.8200759753606213,0.25,lifestyle,7
U64727,1,2,1,22,0.5,23,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.391304347826087,0.0,0.17391304347826086,0.0,0.043478260869565216,0.0,0.0,1.8310450912495948,0.391304347826087,news,9
U64728,5,259,5,60,0.019305019305019305,63,0.031746031746031744,0.07936507936507936,0.2698412698412698,0.015873015873015872,0.15873015873015872,0.0,0.09523809523809523,0.0,0.015873015873015872,0.06349206349206349,0.1746031746031746,0.0,0.07936507936507936,0.015873015873015872,0.0,0.0,0.0,2.0583135593282473,0.2698412698412698,finance,11
U6473,4,153,11,34,0.0718954248366013,45,0.0,0.044444444444444446,0.17777777777777778,0.044444444444444446,0.044444444444444446,0.0,0.1111111111111111,0.0,0.0,0.08888888888888889,0.3111111111111111,0.0,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.0,0.0,2.0366324629974,0.3111111111111111,news,10
U64732,1,105,1,17,0.009523809523809525,18,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,1.7351264569629228,0.4444444444444444,sports,8
U64733,6,197,8,17,0.04060913705583756,25,0.08,0.0,0.12,0.04,0.0,0.0,0.04,0.0,0.0,0.08,0.24,0.0,0.32,0.0,0.08,0.0,0.0,1.8252434609413601,0.32,sports,8
U64737,1,7,1,10,0.14285714285714285,11,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.6726254461503207,0.2727272727272727,movies,6
U64738,1,92,1,10,0.010869565217391304,11,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.09090909090909091,1.8462202193216335,0.2727272727272727,sports,7
U6474,8,125,8,26,0.064,30,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.2,0.0,0.0,0.06666666666666667,0.4,0.0,0.1,0.03333333333333333,0.06666666666666667,0.0,0.0,1.8466019749598739,0.4,news,10
U64740,2,97,4,14,0.041237113402061855,18,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,1.796494167249981,0.3888888888888889,lifestyle,8
U64741,3,147,3,40,0.02040816326530612,43,0.09302325581395349,0.0,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.0,0.13953488372093023,0.0,0.046511627906976744,0.046511627906976744,0.20930232558139536,0.0,0.06976744186046512,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,2.3440622686782877,0.20930232558139536,news,12
U64742,4,168,16,22,0.09523809523809523,38,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.6842105263157895,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,1.0435479071011902,0.6842105263157895,news,5
U64747,4,205,6,71,0.02926829268292683,77,0.012987012987012988,0.012987012987012988,0.15584415584415584,0.1038961038961039,0.0,0.0,0.2597402597402597,0.0,0.03896103896103896,0.025974025974025976,0.2077922077922078,0.0,0.03896103896103896,0.012987012987012988,0.12987012987012986,0.0,0.0,1.9836197571669305,0.2597402597402597,lifestyle,11
U64750,1,20,1,15,0.05,16,0.0625,0.0625,0.1875,0.125,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,1.9600951351245584,0.25,lifestyle,8
U64752,6,193,10,46,0.05181347150259067,56,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.07142857142857142,0.03571428571428571,0.0,0.5892857142857143,0.0,0.017857142857142856,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.07142857142857142,0.0,0.017857142857142856,1.5594819148409234,0.5892857142857143,lifestyle,11
U64753,3,44,3,9,0.06818181818181818,12,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,1.1988493129136213,0.5,news,4
U64771,1,2,1,9,0.5,10,0.0,0.1,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,1.8343719702816237,0.3,health,7
U64772,4,43,4,22,0.09302325581395349,25,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.68,0.0,0.04,0.0,0.12,0.04,0.04,1.1604572762698007,0.68,news,7
U64775,3,43,5,7,0.11627906976744186,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,2.1383330595080277,0.16666666666666666,music,9
U64776,1,37,1,32,0.02702702702702703,32,0.03125,0.125,0.0625,0.03125,0.0,0.0,0.09375,0.0,0.03125,0.0625,0.40625,0.0,0.09375,0.0625,0.0,0.0,0.0,1.9144835307107306,0.40625,news,10
U64778,1,6,1,14,0.16666666666666666,15,0.0,0.0,0.13333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,1.71408754118701,0.26666666666666666,news,6
U64782,4,228,13,19,0.05701754385964912,32,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0625,0.0,0.03125,0.0,0.0,0.5067352576114265,0.875,news,4
U64784,1,37,2,10,0.05405405405405406,12,0.0,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.4451858789480823,0.3333333333333333,finance,5
U64785,1,7,2,14,0.2857142857142857,16,0.0,0.0625,0.1875,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5625,0.0,0.0625,0.0,0.0,0.0,0.0,1.244016695792894,0.5625,news,5
U64787,5,337,5,21,0.01483679525222552,26,0.0,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.19230769230769232,0.0,0.5769230769230769,0.0,0.038461538461538464,0.0,0.0,1.3329335787974996,0.5769230769230769,sports,7
U64788,5,208,5,40,0.02403846153846154,45,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.1111111111111111,0.044444444444444446,0.28888888888888886,0.0,0.1111111111111111,0.022222222222222223,0.08888888888888889,0.0,0.0,2.118623296374927,0.28888888888888886,news,11
U64789,5,142,6,25,0.04225352112676056,31,0.0,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.16129032258064516,0.0,0.0967741935483871,0.06451612903225806,0.22580645161290322,0.0,0.0,2.237172731967396,0.22580645161290322,tv,11
U6479,2,21,2,22,0.09523809523809523,24,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.0,0.375,0.0,0.0,0.0,0.0,1.3369218933860156,0.4166666666666667,news,6
U64791,5,318,6,53,0.018867924528301886,57,0.0,0.0,0.03508771929824561,0.17543859649122806,0.017543859649122806,0.0,0.08771929824561403,0.0,0.07017543859649122,0.017543859649122806,0.12280701754385964,0.0,0.21052631578947367,0.017543859649122806,0.22807017543859648,0.017543859649122806,0.0,2.029207324228347,0.22807017543859648,tv,11
U64794,4,96,5,23,0.052083333333333336,27,0.1111111111111111,0.037037037037037035,0.18518518518518517,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.18518518518518517,0.0,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,2.21827106903453,0.18518518518518517,finance,11
U64801,8,178,15,63,0.08426966292134831,78,0.038461538461538464,0.0,0.11538461538461539,0.05128205128205128,0.038461538461538464,0.0,0.0641025641025641,0.0,0.038461538461538464,0.0,0.5256410256410257,0.0,0.0,0.10256410256410256,0.0,0.01282051282051282,0.01282051282051282,1.6368769565741514,0.5256410256410257,news,10
U64803,4,218,5,22,0.022935779816513763,27,0.0,0.18518518518518517,0.037037037037037035,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.2962962962962963,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.0,1.9321489744451656,0.2962962962962963,news,9
U64804,1,8,1,20,0.125,21,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.6569375019960697,0.42857142857142855,news,7
U64811,1,25,1,11,0.04,12,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,1.2342678660790767,0.5833333333333334,sports,5
U64817,11,210,18,41,0.08571428571428572,58,0.05172413793103448,0.017241379310344827,0.10344827586206896,0.0,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.4827586206896552,0.0,0.20689655172413793,0.034482758620689655,0.06896551724137931,0.0,0.0,1.5759866041785948,0.4827586206896552,news,9
U6482,2,54,3,7,0.05555555555555555,10,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.3592367006650063,0.5,sports,5
U64822,9,300,12,126,0.04,136,0.051470588235294115,0.007352941176470588,0.09558823529411764,0.014705882352941176,0.022058823529411766,0.0,0.11029411764705882,0.0,0.029411764705882353,0.007352941176470588,0.39705882352941174,0.0,0.13970588235294118,0.051470588235294115,0.051470588235294115,0.022058823529411766,0.0,1.9736708236041696,0.39705882352941174,news,13
U64825,1,9,1,26,0.1111111111111111,27,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.037037037037037035,0.0,1.495884232313155,0.5555555555555556,news,8
U64827,2,46,3,25,0.06521739130434782,28,0.03571428571428571,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.25,0.0,0.0,0.03571428571428571,0.2857142857142857,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,1.9358503070569977,0.2857142857142857,news,9
U6483,4,110,6,53,0.05454545454545454,59,0.0,0.0,0.01694915254237288,0.06779661016949153,0.06779661016949153,0.0,0.11864406779661017,0.0,0.06779661016949153,0.0,0.288135593220339,0.0,0.2033898305084746,0.06779661016949153,0.0847457627118644,0.0,0.01694915254237288,2.012575121365251,0.288135593220339,news,10
U64832,1,36,1,23,0.027777777777777776,24,0.0,0.0,0.041666666666666664,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,0.125,0.0,0.16666666666666666,0.0,0.041666666666666664,1.7481554572476758,0.3333333333333333,news,7
U64834,9,163,10,58,0.06134969325153374,65,0.07692307692307693,0.0,0.07692307692307693,0.06153846153846154,0.0,0.0,0.046153846153846156,0.0,0.046153846153846156,0.0,0.3230769230769231,0.0,0.24615384615384617,0.03076923076923077,0.046153846153846156,0.0,0.046153846153846156,1.951224360018927,0.3230769230769231,news,10
U64836,2,95,6,32,0.06315789473684211,38,0.0,0.0,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.0,0.07894736842105263,0.0,0.07894736842105263,0.05263157894736842,0.21052631578947367,0.0,0.3684210526315789,0.0,0.02631578947368421,0.0,0.0,1.8351710321795356,0.3684210526315789,sports,9
U64837,3,65,3,15,0.046153846153846156,18,0.05555555555555555,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.2449537211212138,0.5555555555555556,news,5
U64843,2,21,2,22,0.09523809523809523,24,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.5416666666666666,0.0,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0,1.4998949364896361,0.5416666666666666,news,8
U64844,8,119,8,38,0.06722689075630252,45,0.06666666666666667,0.0,0.06666666666666667,0.1111111111111111,0.0,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.17777777777777778,0.0,0.1111111111111111,0.13333333333333333,0.044444444444444446,0.06666666666666667,0.0,2.22777343438968,0.17777777777777778,news,10
U64845,4,213,6,10,0.028169014084507043,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8125,0.0,0.0625,0.0625,0.0,0.6885673693022827,0.8125,sports,4
U64846,4,38,4,11,0.10526315789473684,15,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.0,1.414175464056979,0.5333333333333333,sports,6
U64849,2,21,2,16,0.09523809523809523,18,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3888888888888889,0.0,0.1111111111111111,0.0,0.2777777777777778,0.05555555555555555,0.0,1.5325301285740827,0.3888888888888889,news,6
U6485,2,47,2,9,0.0425531914893617,11,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.7677614722893296,0.36363636363636365,news,7
U64851,1,2,1,16,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.11764705882352941,0.0,0.29411764705882354,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,1.3315743412543692,0.29411764705882354,lifestyle,4
U64852,3,144,6,25,0.041666666666666664,31,0.25806451612903225,0.03225806451612903,0.16129032258064516,0.06451612903225806,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.22580645161290322,0.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.0,1.974775438530442,0.25806451612903225,autos,9
U64853,1,50,1,12,0.02,13,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,1.4105135571148382,0.5384615384615384,news,6
U64866,1,3,1,10,0.3333333333333333,11,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,1.4205719259467045,0.5454545454545454,sports,6
U64868,1,67,2,8,0.029850746268656716,10,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.3,0.0,0.0,1.8343719702816237,0.3,tv,7
U64869,4,148,10,11,0.06756756756756757,20,0.0,0.05,0.3,0.0,0.15,0.0,0.1,0.0,0.0,0.05,0.15,0.0,0.2,0.0,0.0,0.0,0.0,1.7820471559051687,0.3,finance,7
U64871,2,43,2,19,0.046511627906976744,21,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.14285714285714285,0.0,0.19047619047619047,0.0,0.23809523809523808,0.0,0.19047619047619047,0.0,0.14285714285714285,0.0,0.0,1.75330755466351,0.23809523809523808,news,6
U64875,1,62,1,17,0.016129032258064516,17,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,1.5792331346113393,0.47058823529411764,news,7
U64876,3,49,4,17,0.08163265306122448,21,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.9532562528406858,0.7142857142857143,news,5
U64877,7,514,12,60,0.023346303501945526,72,0.09722222222222222,0.013888888888888888,0.05555555555555555,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.0,0.06944444444444445,0.0,0.4166666666666667,0.0,0.06944444444444445,0.041666666666666664,0.013888888888888888,0.0,0.013888888888888888,1.9795878353380314,0.4166666666666667,news,12
U64885,3,177,3,73,0.01694915254237288,71,0.0,0.014084507042253521,0.056338028169014086,0.30985915492957744,0.056338028169014086,0.0,0.09859154929577464,0.0,0.0,0.014084507042253521,0.16901408450704225,0.0,0.18309859154929578,0.0,0.07042253521126761,0.028169014084507043,0.0,1.9343507886754614,0.30985915492957744,foodanddrink,10
U64887,1,56,2,16,0.03571428571428571,18,0.0,0.2222222222222222,0.16666666666666666,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.9850531879046152,0.2222222222222222,entertainment,8
U64897,1,9,2,23,0.2222222222222222,25,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.56,0.0,0.12,0.04,0.04,0.0,0.0,1.442814922309096,0.56,news,7
U64898,2,59,2,9,0.03389830508474576,11,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,1.6726254461503207,0.2727272727272727,health,6
U64900,2,108,4,8,0.037037037037037035,12,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,1.4735023850806486,0.5,news,6
U64905,3,36,4,21,0.1111111111111111,25,0.0,0.0,0.32,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.48,0.0,0.08,0.04,0.0,0.0,0.0,1.2497957907428219,0.48,news,5
U64907,2,50,2,22,0.04,22,0.13636363636363635,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.13636363636363635,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,1.5294599036351055,0.5,news,7
U6491,3,64,3,12,0.046875,15,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,1.6397063574156068,0.3333333333333333,tv,6
U64911,2,27,3,8,0.1111111111111111,11,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,1.4142790651247086,0.45454545454545453,news,5
U64913,2,410,4,7,0.00975609756097561,11,0.0,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,1.6417347121875212,0.36363636363636365,entertainment,6
U64914,5,241,33,89,0.13692946058091288,122,0.00819672131147541,0.0,0.00819672131147541,0.0,0.00819672131147541,0.0,0.18032786885245902,0.0,0.0,0.0,0.5655737704918032,0.0,0.040983606557377046,0.00819672131147541,0.01639344262295082,0.1557377049180328,0.00819672131147541,1.3160365585156615,0.5655737704918032,news,10
U64917,2,43,3,28,0.06976744186046512,31,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0967741935483871,0.3225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.0,0.0,2.1295580771832303,0.3225806451612903,news,12
U6492,1,142,2,15,0.014084507042253521,17,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.0,0.5294117647058824,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.3945573191650282,0.5294117647058824,news,6
U64925,6,293,12,0,0.040955631399317405,12,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.5660857389596289,0.8333333333333334,news,3
U64930,3,69,4,16,0.057971014492753624,20,0.05,0.05,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.05,0.35,0.0,0.1,0.0,0.1,0.0,0.05,2.0374048491606533,0.35,news,10
U64931,3,43,3,7,0.06976744186046512,10,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.2,0.1,0.0,0.0,0.0,1.3592367006650063,0.5,news,5
U64932,3,167,7,8,0.041916167664670656,15,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.415369135079188,0.3333333333333333,lifestyle,5
U64933,1,2,1,11,0.5,12,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.5607104090414068,0.3333333333333333,music,6
U64934,2,148,2,12,0.013513513513513514,14,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1.2396593920543857,0.42857142857142855,lifestyle,4
U64935,3,181,4,16,0.022099447513812154,17,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.0,0.5882352941176471,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,1.3972047975232547,0.5882352941176471,news,7
U64937,2,46,2,11,0.043478260869565216,13,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.3076923076923077,0.0,0.15384615384615385,0.0,0.0,1.9251211907908181,0.3076923076923077,sports,8
U64942,1,43,1,30,0.023255813953488372,31,0.0,0.0,0.3548387096774194,0.0,0.16129032258064516,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.06451612903225806,0.0,0.06451612903225806,0.25806451612903225,0.0,0.0,0.03225806451612903,1.6974659587228544,0.3548387096774194,finance,8
U64943,2,83,2,9,0.024096385542168676,11,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,1.7677614722893296,0.36363636363636365,news,7
U64946,2,43,3,7,0.06976744186046512,10,0.2,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0253262207700677,0.2,autos,8
U64949,4,95,7,28,0.07368421052631578,35,0.0,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.14285714285714285,0.0,0.34285714285714286,0.0,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.14285714285714285,2.0305486651705276,0.34285714285714286,lifestyle,11
U64950,3,15,3,37,0.2,40,0.0,0.05,0.05,0.075,0.0,0.0,0.3,0.0,0.1,0.075,0.1,0.0,0.075,0.025,0.1,0.0,0.05,2.1763593088072524,0.3,lifestyle,11
